Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,ANL_CODE_3,ANALYTE_3,VALUE_3,UNITS_3,FRACTION_3,METHOD_3,RESULT_REMARK_3,ANL_CODE_4,ANALYTE_4,VALUE_4,UNITS_4,FRACTION_4,METHOD_4,RESULT_REMARK_4,ANL_CODE_5,ANALYTE_5,VALUE_5,UNITS_5,FRACTION_5,METHOD_5,RESULT_REMARK_5,
"851","2023","April    ","Spring","Ontario","ON2311","OCS84NA23","ON84N","36.6000","43.886000","-76.734467","2023/04/20 12:53","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GO02I72","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","90.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","309","umho/cm","Total/Bulk","LG500","","pH","pH","7.67","none","Total/Bulk","LG500","","Temp","Temperature","3.45","C","Not applicable","NA","","Turb","Turbidity","0.227","NTU","Total/Bulk","LG500","",
"852","2023","April    ","Spring","Ontario","ON2311","OON22NA23","ON22N","13.2000","43.317667","-78.998883","2023/04/17 16:22","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GO02I92","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","3.75","mg/l","Total/Bulk","LG500","","Cond","Conductivity","273.5","umho/cm","Total/Bulk","LG500","","pH","pH","8.1","none","Total/Bulk","LG500","","Temp","Temperature","7.9","C","Not applicable","NA","","","","","","","","",
"853","2023","April    ","Spring","Ontario","ON2311","OON3528NA23","ON3528N","53.0000","43.374450","-78.729483","2023/04/17 18:08","GMT","1.9000","Surface","surface water","INSITU_MEAS","routine field sample","23GO02S01","Temp","Temperature","5.54","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"854","2023","April    ","Spring","Ontario","ON2311","OON3528NA23","ON3528N","53.0000","43.374450","-78.729483","2023/04/17 18:08","GMT","5.1000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GO02S0A","Temp","Temperature","5.54","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"855","2023","April    ","Spring","Ontario","ON2311","OON3528NA23","ON3528N","53.0000","43.374450","-78.729483","2023/04/17 18:08","GMT","10.0000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GO02S0B","Temp","Temperature","5.34","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"856","2023","April    ","Spring","Ontario","ON2311","OON3528NA23","ON3528N","53.0000","43.374450","-78.729483","2023/04/17 18:08","GMT","20.0000","Twenty Meter","surface water","INSITU_MEAS","routine field sample","23GO02S0C","Temp","Temperature","5.50","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"857","2023","April    ","Spring","Ontario","ON2311","OCS38NA23","ON38N","17.4000","43.383783","-77.989417","2023/04/22 02:04","GMT","2.0000","Surface","surface water","Individual QC","routine field sample","23GO02S21","Temp","Temperature","5.78","C","Not applicable","LG200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"858","2023","April    ","Spring","Ontario","ON2311","OCS61NA23","ON61N","52.8000","43.786317","-76.841750","2023/04/20 09:23","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO02S41","Temp","Temperature","3.41","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"859","2023","April    ","Spring","Ontario","ON2311","OCS61NA23","ON61N","52.8000","43.786317","-76.841750","2023/04/20 09:23","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GO02S4A","Temp","Temperature","3.40","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"860","2023","April    ","Spring","Ontario","ON2311","OCS61NA23","ON61N","52.8000","43.786317","-76.841750","2023/04/20 09:23","GMT","10.0000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GO02S4B","Temp","Temperature","3.40","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"861","2023","April    ","Spring","Ontario","ON2311","OCS61NA23","ON61N","52.8000","43.786317","-76.841750","2023/04/20 09:23","GMT","20.0000","Twenty Meter","surface water","INSITU_MEAS","routine field sample","23GO02S4C","Temp","Temperature","3.41","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"862","2023","April    ","Spring","Ontario","ON2311","OCS84NA23","ON84N","36.6000","43.886000","-76.734467","2023/04/20 12:53","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO02S61","Temp","Temperature","3.47","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"863","2023","April    ","Spring","Ontario","ON2311","OCS84NA23","ON84N","36.6000","43.886000","-76.734467","2023/04/20 12:53","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GO02S6A","Temp","Temperature","3.46","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"864","2023","April    ","Spring","Ontario","ON2311","OCS84NA23","ON84N","36.6000","43.886000","-76.734467","2023/04/20 12:53","GMT","10.0000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GO02S6B","Temp","Temperature","3.47","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"865","2023","April    ","Spring","Ontario","ON2311","OCS84NA23","ON84N","36.6000","43.886000","-76.734467","2023/04/20 12:53","GMT","20.0000","Twenty Meter","surface water","INSITU_MEAS","routine field sample","23GO02S6C","Temp","Temperature","3.45","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"866","2023","April    ","Spring","Ontario","ON2311","OON22NA23","ON22N","13.2000","43.317667","-78.998883","2023/04/17 16:22","GMT","1.9000","Surface","surface water","INSITU_MEAS","routine field sample","23GO02S81","Temp","Temperature","8.05","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"867","2023","April    ","Spring","Ontario","ON2311","OCS67NA23","ON67N","74.0000","43.408000","-76.789000","2023/04/20 15:41","GMT","","Integrated, Spring","surface water","Individual QC","routine field sample","23GO03I12","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","91.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","308","umho/cm","Total/Bulk","LG500","","pH","pH","8.07","none","Total/Bulk","LG500","","Turb","Turbidity","0.305","NTU","Total/Bulk","LG500","","","","","","","","",
"868","2023","April    ","Spring","Ontario","ON2311","OON68BA23","ON68B","89.4000","43.582000","-78.583000","2023/04/17 12:09","GMT","","Integrated, Spring","surface water","Individual QC","routine field sample","23GO03I72","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","320","umho/cm","Total/Bulk","LG500","","pH","pH","8.05","none","Total/Bulk","LG500","","Turb","Turbidity","0.347","NTU","Total/Bulk","LG500","","","","","","","","",
"869","2023","April    ","Spring","Ontario","ON2311","OCS43NA23","ON43N","16.0000","43.949333","-78.049333","2023/04/20 04:31","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GO03I92","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","321","umho/cm","Total/Bulk","LG500","","pH","pH","8.12","none","Total/Bulk","LG500","","Temp","Temperature","5.87","C","Not applicable","NA","","Turb","Turbidity","0.323","NTU","Total/Bulk","LG500","",
"870","2023","April    ","Spring","Ontario","ON2311","OCS67NA23","ON67N","74.0000","43.408000","-76.789000","2023/04/20 15:41","GMT","2.0000","Surface","surface water","Individual QC","routine field sample","23GO03S01","Temp","Temperature","4.4","C","Not applicable","LG200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"871","2023","April    ","Spring","Ontario","ON2311","OON68BA23","ON68B","89.4000","43.582000","-78.583000","2023/04/17 12:09","GMT","2.0000","Surface","surface water","Individual QC","routine field sample","23GO03S61","Temp","Temperature","4.08","C","Not applicable","LG200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"872","2023","April    ","Spring","Ontario","ON2311","OCS43NA23","ON43N","16.0000","43.949333","-78.049333","2023/04/20 04:31","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO03S81","Temp","Temperature","5.84","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"873","2023","April    ","Spring","Ontario","ON2311","OCS17NA23","ON17N","11.5000","43.225567","-79.269900","2023/04/17 08:55","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GO06I12","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","94.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","322","umho/cm","Total/Bulk","LG500","","pH","pH","7.81","none","Total/Bulk","LG500","","Temp","Temperature","6.55","C","Not applicable","NA","","Turb","Turbidity","0.526","NTU","Total/Bulk","LG500","",
"874","2023","April    ","Spring","Ontario","ON2311","OCS62NA23","ON62N","29.5000","43.845750","-76.997683","2023/04/20 11:31","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GO06I32","Temp","Temperature","3.70","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"875","2023","April    ","Spring","Ontario","ON2311","OCS17NA23","ON17N","11.5000","43.225567","-79.269900","2023/04/17 08:55","GMT","2.1000","Surface","surface water","INSITU_MEAS","routine field sample","23GO06S01","Temp","Temperature","6.58","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"876","2023","April    ","Spring","Ontario","ON2311","OCS62NA23","ON62N","29.5000","43.845750","-76.997683","2023/04/20 11:31","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO06S21","Temp","Temperature","3.74","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"877","2023","April    ","Spring","Ontario","ON2311","OCS62NA23","ON62N","29.5000","43.845750","-76.997683","2023/04/20 11:31","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GO06S2A","Temp","Temperature","3.71","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"878","2023","April    ","Spring","Ontario","ON2311","OCS62NA23","ON62N","29.5000","43.845750","-76.997683","2023/04/20 11:31","GMT","10.1000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GO06S2B","Temp","Temperature","3.71","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"879","2023","April    ","Spring","Ontario","ON2311","OCS62NA23","ON62N","29.5000","43.845750","-76.997683","2023/04/20 11:31","GMT","20.0000","Twenty Meter","surface water","INSITU_MEAS","routine field sample","23GO06S2C","Temp","Temperature","3.70","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"880","2023","August   ","Summer","Ontario","ON2321","O063G23","ON63","88.0000","43.731550","-77.017183","2023/08/15 23:56","GMT","85.4000","Bottom Minus","surface water","INSITU_MEAS","lab duplicate","23GO10C71","Temp","Temperature","4.42","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"881","2023","August   ","Summer","Ontario","ON2321","O049G23","ON49","51.5000","43.773000","-77.442000","2023/08/15 17:22","GMT","48.7000","Bottom Minus","surface water","INSITU_MEAS","field duplicate","23GO10D11","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","307","umho/cm","Total/Bulk","LG500","","pH","pH","7.96","none","Total/Bulk","LG500","","Temp","Temperature","4.95","C","Not applicable","NA","","Turb","Turbidity","0.124","NTU","Total/Bulk","LG500","",
"882","2023","August   ","Summer","Ontario","ON2321","O049G23","ON49","51.5000","43.773000","-77.442000","2023/08/15 17:22","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GO10I12","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"883","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GO10I32","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"884","2023","August   ","Summer","Ontario","ON2321","O060G23","ON60","150.0000","43.580417","-77.199867","2023/08/15 19:31","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GO10I52","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"885","2023","August   ","Summer","Ontario","ON2321","O063G23","ON63","88.0000","43.731550","-77.017183","2023/08/15 23:56","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GO10I72","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"886","2023","August   ","Summer","Ontario","ON2321","O012G23","ON12","106.8000","43.503983","-79.353000","2023/08/14 08:03","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GO10I92","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"887","2023","August   ","Summer","Ontario","ON2321","O060G23","ON60","150.0000","43.580417","-77.199867","2023/08/15 19:31","GMT","","Synthetic Sample","surface water","INSITU_MEAS","field blank","23GO10R40","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","1.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","0.51","umho/cm","Total/Bulk","LG500","","Temp","Temperature","No result reported.","C","Not applicable","NA","","Turb","Turbidity","0.085","NTU","Total/Bulk","LG500","","","","","","","","",
"888","2023","August   ","Summer","Ontario","ON2321","O012G23","ON12","106.8000","43.503983","-79.353000","2023/08/14 08:03","GMT","","Synthetic Sample","surface water","INSITU_MEAS","field blank","23GO10R80","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","0.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","0.41","umho/cm","Total/Bulk","LG500","","Temp","Temperature","No result reported.","C","Not applicable","NA","","Turb","Turbidity","0.065","NTU","Total/Bulk","LG500","","","","","","","","",
"889","2023","August   ","Summer","Ontario","ON2321","O049G23","ON49","51.5000","43.773000","-77.442000","2023/08/15 17:22","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO10S01","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","90.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","293.7","umho/cm","Total/Bulk","LG500","","pH","pH","8.71","none","Total/Bulk","LG500","","Temp","Temperature","21.82","C","Not applicable","NA","","Turb","Turbidity","0.926","NTU","Total/Bulk","LG500","",
"890","2023","August   ","Summer","Ontario","ON2321","O049G23","ON49","51.5000","43.773000","-77.442000","2023/08/15 17:22","GMT","5.0000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO10S02","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","90.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","295.4","umho/cm","Total/Bulk","LG500","","pH","pH","8.69","none","Total/Bulk","LG500","","Temp","Temperature","21.80","C","Not applicable","NA","","Turb","Turbidity","0.947","NTU","Total/Bulk","LG500","",
"891","2023","August   ","Summer","Ontario","ON2321","O049G23","ON49","51.5000","43.773000","-77.442000","2023/08/15 17:22","GMT","36.0000","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GO10S06","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","308","umho/cm","Total/Bulk","LG500","","pH","pH","7.89","none","Total/Bulk","LG500","","Temp","Temperature","5.93","C","Not applicable","NA","","Turb","Turbidity","0.314","NTU","Total/Bulk","LG500","",
"892","2023","August   ","Summer","Ontario","ON2321","O049G23","ON49","51.5000","43.773000","-77.442000","2023/08/15 17:22","GMT","40.0000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GO10S10","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","94.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","308","umho/cm","Total/Bulk","LG500","","pH","pH","7.92","none","Total/Bulk","LG500","","Temp","Temperature","5.3","C","Not applicable","NA","","Turb","Turbidity","0.312","NTU","Total/Bulk","LG500","",
"893","2023","August   ","Summer","Ontario","ON2321","O049G23","ON49","51.5000","43.773000","-77.442000","2023/08/15 17:22","GMT","48.7000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GO10S11","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","307","umho/cm","Total/Bulk","LG500","","pH","pH","7.94","none","Total/Bulk","LG500","","Temp","Temperature","4.95","C","Not applicable","NA","","Turb","Turbidity","0.116","NTU","Total/Bulk","LG500","",
"894","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO10S21","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92","mg/l","Total/Bulk","LG500","","Cond","Conductivity","295.2","umho/cm","Total/Bulk","LG500","","pH","pH","8.73","none","Total/Bulk","LG500","","Temp","Temperature","21.99","C","Not applicable","NA","","Turb","Turbidity","0.917","NTU","Total/Bulk","LG500","",
"895","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","7.5000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO10S22","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","91.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","296.1","umho/cm","Total/Bulk","LG500","","pH","pH","8.76","none","Total/Bulk","LG500","","Temp","Temperature","21.99","C","Not applicable","NA","","Turb","Turbidity","0.968","NTU","Total/Bulk","LG500","",
"896","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","15.1000","Lower Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO10S23","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","296","umho/cm","Total/Bulk","LG500","","pH","pH","8.74","none","Total/Bulk","LG500","","Temp","Temperature","21.93","C","Not applicable","NA","","Turb","Turbidity","0.949","NTU","Total/Bulk","LG500","",
"897","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","18.0000","Thermocline","surface water","INSITU_MEAS","routine field sample","23GO10S24","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","299","umho/cm","Total/Bulk","LG500","","pH","pH","8.64","none","Total/Bulk","LG500","","Temp","Temperature","20.35","C","Not applicable","NA","","Turb","Turbidity","0.575","NTU","Total/Bulk","LG500","",
"898","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","26.9000","Upper Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GO10S25","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.03","none","Total/Bulk","LG500","","Temp","Temperature","6.42","C","Not applicable","NA","","Turb","Turbidity","0.322","NTU","Total/Bulk","LG500","",
"899","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","40.0000","Forty Meter","surface water","INSITU_MEAS","routine field sample","23GO10S26","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","306","umho/cm","Total/Bulk","LG500","","pH","pH","8.07","none","Total/Bulk","LG500","","Temp","Temperature","5.06","C","Not applicable","NA","","Turb","Turbidity","0.215","NTU","Total/Bulk","LG500","",
"900","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","50.0000","Fifty Meter","surface water","INSITU_MEAS","routine field sample","23GO10S27","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","304","umho/cm","Total/Bulk","LG500","","pH","pH","8.08","none","Total/Bulk","LG500","","Temp","Temperature","4.78","C","Not applicable","NA","","Turb","Turbidity","0.218","NTU","Total/Bulk","LG500","",
"901","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","100.0000","One Hundred Meter","surface water","INSITU_MEAS","routine field sample","23GO10S28","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.11","none","Total/Bulk","LG500","","Temp","Temperature","3.87","C","Not applicable","NA","","Turb","Turbidity","0.231","NTU","Total/Bulk","LG500","",
"902","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","181.6000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GO10S30","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","307","umho/cm","Total/Bulk","LG500","","pH","pH","8.01","none","Total/Bulk","LG500","","Temp","Temperature","3.76","C","Not applicable","NA","","Turb","Turbidity","0.19","NTU","Total/Bulk","LG500","",
"903","2023","August   ","Summer","Ontario","ON2321","O55MG23","ON55M","198.0000","43.440100","-77.439717","2023/08/15 12:59","GMT","189.0000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GO10S31","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","306","umho/cm","Total/Bulk","LG500","","pH","pH","8.05","none","Total/Bulk","LG500","","Temp","Temperature","3.76","C","Not applicable","NA","","Turb","Turbidity","0.109","NTU","Total/Bulk","LG500","",
"904","2023","August   ","Summer","Ontario","ON2321","O060G23","ON60","150.0000","43.580417","-77.199867","2023/08/15 19:31","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO10S41","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","90.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","293.3","umho/cm","Total/Bulk","LG500","","pH","pH","8.7","none","Total/Bulk","LG500","","Temp","Temperature","22.27","C","Not applicable","NA","","Turb","Turbidity","1.31","NTU","Total/Bulk","LG500","",
"905","2023","August   ","Summer","Ontario","ON2321","O060G23","ON60","150.0000","43.580417","-77.199867","2023/08/15 19:31","GMT","8.0000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO10S42","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","90.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","293.7","umho/cm","Total/Bulk","LG500","","pH","pH","8.73","none","Total/Bulk","LG500","","Temp","Temperature","21.89","C","Not applicable","NA","","Turb","Turbidity","1.34","NTU","Total/Bulk","LG500","",
"906","2023","August   ","Summer","Ontario","ON2321","O060G23","ON60","150.0000","43.580417","-77.199867","2023/08/15 19:31","GMT","98.0000","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GO10S46","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","306","umho/cm","Total/Bulk","LG500","","pH","pH","8.06","none","Total/Bulk","LG500","","Temp","Temperature","3.95","C","Not applicable","NA","","Turb","Turbidity","0.156","NTU","Total/Bulk","LG500","",
"907","2023","August   ","Summer","Ontario","ON2321","O060G23","ON60","150.0000","43.580417","-77.199867","2023/08/15 19:31","GMT","140.0000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GO10S50","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","307","umho/cm","Total/Bulk","LG500","","pH","pH","8.05","none","Total/Bulk","LG500","","Temp","Temperature","3.92","C","Not applicable","NA","","Turb","Turbidity","0.141","NTU","Total/Bulk","LG500","",
"908","2023","August   ","Summer","Ontario","ON2321","O060G23","ON60","150.0000","43.580417","-77.199867","2023/08/15 19:31","GMT","148.7000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GO10S51","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","311","umho/cm","Total/Bulk","LG500","","pH","pH","8.01","none","Total/Bulk","LG500","","Temp","Temperature","3.92","C","Not applicable","NA","","Turb","Turbidity","0.168","NTU","Total/Bulk","LG500","",
"909","2023","August   ","Summer","Ontario","ON2321","O063G23","ON63","88.0000","43.731550","-77.017183","2023/08/15 23:56","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO10S61","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","91.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","295.1","umho/cm","Total/Bulk","LG500","","pH","pH","8.75","none","Total/Bulk","LG500","","Temp","Temperature","22.52","C","Not applicable","NA","","Turb","Turbidity","1.19","NTU","Total/Bulk","LG500","",
"910","2023","August   ","Summer","Ontario","ON2321","O063G23","ON63","88.0000","43.731550","-77.017183","2023/08/15 23:56","GMT","8.5000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO10S62","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","91.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","295.7","umho/cm","Total/Bulk","LG500","","pH","pH","8.75","none","Total/Bulk","LG500","","Temp","Temperature","22.37","C","Not applicable","NA","","Turb","Turbidity","1.03","NTU","Total/Bulk","LG500","",
"911","2023","August   ","Summer","Ontario","ON2321","O063G23","ON63","88.0000","43.731550","-77.017183","2023/08/15 23:56","GMT","60.2000","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GO10S66","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","310","umho/cm","Total/Bulk","LG500","","pH","pH","8.05","none","Total/Bulk","LG500","","Temp","Temperature","4.42","C","Not applicable","NA","","Turb","Turbidity","0.27","NTU","Total/Bulk","LG500","",
"912","2023","August   ","Summer","Ontario","ON2321","O063G23","ON63","88.0000","43.731550","-77.017183","2023/08/15 23:56","GMT","77.4000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GO10S70","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","308","umho/cm","Total/Bulk","LG500","","pH","pH","8.07","none","Total/Bulk","LG500","","Temp","Temperature","4.42","C","Not applicable","NA","","Turb","Turbidity","0.254","NTU","Total/Bulk","LG500","",
